day_of_week,hour_of_day,category,items_count
1,1,bulk dried fruits vegetables,0
1,1,marinades meat preparation,0
1,1,tea,0
1,7,baby accessories,0
1,7,crackers,0
1,2,eggs,0
1,2,shave needs,0
1,8,energy granola bars,3
1,15,fresh vegetables,67
1,17,air fresheners candles,0
1,17,frozen produce,13
1,17,meat counter,3
1,17,yogurt,26
1,11,poultry counter,4
1,9,hair care,1
1,16,baby bath body care,0
1,21,fruit vegetable snacks,3
1,20,breakfast bakery,2
1,5,baby food formula,0
1,5,skin care,0
1,0,days_since_prior_order,68
1,7,popcorn jerky,1
1,23,specialty cheeses,0
1,2,popcorn jerky,0
1,10,cold flu allergy,0
1,11,red wines,0
1,9,meat counter,2
1,16,dish detergents,0
1,16,specialty wines champagnes,0
1,21,skin care,0
1,20,spreads,2
1,0,breakfast bakery,0
1,1,latino foods,0
1,17,canned meals beans,7
1,9,body lotions soap,1
1,9,refrigerated pudding desserts,4
1,22,body lotions soap,0
1,22,butter,1
1,19,instant foods,1
1,21,refrigerated pudding desserts,4
1,13,breakfast bakery,8
1,12,water seltzer sparkling water,15
1,1,canned fruit applesauce,0
1,23,frozen produce,1
1,2,first aid,0
1,2,frozen produce,0
1,2,packaged seafood,1
1,10,indian foods,0
1,11,tofu meat alternatives,1
1,9,baby bath body care,0
1,22,poultry counter,0
1,18,juice nectars,5
1,19,doughs gelatins bake mixes,0
1,19,soy lactosefree,10
1,19,tea,5
1,19,tofu meat alternatives,1
1,20,skin care,0
1,5,baking ingredients,0
1,5,candy chocolate,0
1,12,hair care,2
1,7,prepared meals,2
1,10,meat counter,0
1,17,condiments,6
1,17,facial care,0
1,17,other,2
1,9,baby food formula,7
1,18,frozen pizza,7
1,14,nuts seeds dried fruit,7
1,19,canned meals beans,3
1,20,canned fruit applesauce,2
1,13,bulk dried fruits vegetables,0
1,5,juice nectars,0
1,12,hot dogs bacon sausage,4
1,6,refrigerated,0
1,6,white wines,0
1,7,days_since_prior_order,376
1,7,other creams cheeses,0
1,2,honeys syrups nectars,0
1,10,fresh fruits,50
1,10,frozen vegan vegetarian,0
1,22,packaged cheese,1
1,18,yogurt,23
1,16,trail mix snack mix,4
1,5,preserved dips spreads,0
1,0,buns rolls,0
1,0,packaged produce,0
1,23,body lotions soap,0
1,17,white wines,0
1,11,frozen breads doughs,0
1,18,frozen breakfast,3
1,14,trash bags liners,0
1,21,crackers,3
1,5,breakfast bars pastries,0
1,5,feminine care,0
1,5,fresh herbs,1
1,6,coffee,0
1,1,baking supplies decor,0
1,7,chips pretzels,6
1,8,frozen pizza,1
1,8,tea,3
1,15,butter,2
1,15,doughs gelatins bake mixes,2
1,10,trash bags liners,1
1,18,breakfast bakery,2
1,18,trail mix snack mix,0
1,21,cream,1
1,20,energy granola bars,4
1,20,fresh fruits,31
1,20,ice cream ice,17
1,13,indian foods,0
1,0,food storage,0
1,1,refrigerated pudding desserts,0
1,7,pasta sauce,3
1,23,energy granola bars,0
1,23,eye ear care,0
1,2,soap,0
1,15,popcorn jerky,1
1,10,kosher foods,2
1,10,missing,0
1,17,missing,4
1,11,specialty cheeses,0
1,21,soap,0
1,20,cereal,1
1,20,hot cereal pancake mixes,0
1,13,granola,0
1,12,mint gum,0
1,0,fresh fruits,10
1,1,spreads,0
1,2,more household,0
1,15,dish detergents,4
1,10,ice cream toppings,0
1,17,bread,6
1,17,packaged cheese,18
1,9,salad dressing toppings,2
1,9,soft drinks,11
1,18,beers coolers,0
1,18,mint gum,1
1,16,beauty,0
1,16,hair care,0
1,21,trash bags liners,0
1,20,buns rolls,1
1,20,other,0
1,13,soft drinks,5
1,5,dog food care,0
1,5,fresh dips tapenades,1
1,5,tortillas flat bread,0
1,6,eye ear care,0
1,6,spreads,2
1,1,fresh dips tapenades,0
1,23,frozen meat seafood,0
1,10,frozen breads doughs,0
1,11,kitchen supplies,0
1,18,more household,0
1,14,coffee,4
1,14,fresh pasta,0
1,14,prepared soups salads,0
1,16,dog food care,1
1,20,coffee,3
1,13,packaged seafood,0
1,12,beauty,0
1,0,red wines,0
1,0,spreads,0
1,23,bakery desserts,0
1,2,preserved dips spreads,0
1,8,bulk grains rice dried goods,0
1,8,poultry counter,0
1,10,specialty cheeses,2
1,17,seafood counter,1
1,11,bakery desserts,1
1,9,shave needs,0
1,22,canned meat seafood,1
1,16,air fresheners candles,0
1,20,more household,0
1,13,yogurt,17
1,5,cocoa drink mixes,0
1,0,cocoa drink mixes,0
1,1,candy chocolate,0
1,1,frozen meat seafood,0
1,1,frozen pizza,0
1,1,hot dogs bacon sausage,0
1,8,packaged cheese,13
1,8,tofu meat alternatives,1
1,15,fresh herbs,5
1,10,packaged meat,0
1,9,refrigerated,13
1,14,vitamins supplements,2
1,19,diapers wipes,0
1,19,preserved dips spreads,2
1,13,canned fruit applesauce,3
1,13,dry pasta,5
1,13,white wines,0
1,5,packaged cheese,1
1,7,feminine care,0
1,15,indian foods,1
1,10,doughs gelatins bake mixes,1
1,10,latino foods,0
1,17,hair care,0
1,17,soup broth bouillon,10
1,9,water seltzer sparkling water,24
1,22,water seltzer sparkling water,3
1,18,butter,2
1,19,cocoa drink mixes,0
1,21,latino foods,0
1,5,baby bath body care,0
1,5,beers coolers,0
1,6,bakery desserts,0
1,0,specialty wines champagnes,0
1,7,baking supplies decor,0
1,2,frozen vegan vegetarian,0
1,15,other creams cheeses,3
1,15,water seltzer sparkling water,19
1,10,canned fruit applesauce,0
1,17,paper goods,3
1,9,canned fruit applesauce,1
1,18,tofu meat alternatives,3
1,14,specialty cheeses,1
1,19,baking ingredients,3
1,19,frozen produce,3
1,16,breakfast bakery,5
1,21,buns rolls,0
1,20,facial care,1
1,20,pasta sauce,0
1,20,vitamins supplements,0
1,13,buns rolls,0
1,5,canned jarred vegetables,0
1,5,salad dressing toppings,0
1,12,juice nectars,5
1,6,trash bags liners,0
1,1,grains rice dried goods,0
1,1,skin care,0
1,1,soft drinks,0
1,10,butter,8
1,10,tea,6
1,17,refrigerated,9
1,11,salad dressing toppings,4
1,9,honeys syrups nectars,2
1,9,trash bags liners,0
1,22,refrigerated,2
1,21,more household,0
1,21,protein meal replacements,0
1,13,baby accessories,0
1,13,packaged meat,1
1,12,milk,9
1,0,first aid,0
1,0,water seltzer sparkling water,1
1,1,baby bath body care,0
1,7,energy granola bars,7
1,2,other,0
1,22,cocoa drink mixes,0
1,14,cookies cakes,3
1,14,pickled goods olives,2
1,14,trail mix snack mix,1
1,21,days_since_prior_order,391
1,20,dry pasta,2
1,6,dry pasta,1
1,0,eggs,1
1,1,doughs gelatins bake mixes,0
1,7,fresh dips tapenades,3
1,7,soup broth bouillon,9
1,23,cleaning products,0
1,2,cleaning products,0
1,2,nuts seeds dried fruit,0
1,8,paper goods,5
1,15,dry pasta,2
1,10,muscles joints pain relief,0
1,17,cocoa drink mixes,0
1,17,frozen breads doughs,0
1,11,cookies cakes,6
1,22,bakery desserts,0
1,22,baking supplies decor,0
1,18,indian foods,4
1,20,dish detergents,0
1,13,missing,1
1,5,frozen dessert,0
1,6,buns rolls,0
1,1,laundry,0
1,2,bulk dried fruits vegetables,0
1,8,bread,12
1,8,dry pasta,4
1,8,spices seasonings,0
1,15,cold flu allergy,1
1,11,baby food formula,0
1,22,prepared meals,0
1,22,preserved dips spreads,0
1,19,bulk grains rice dried goods,0
1,19,muscles joints pain relief,0
1,19,pickled goods olives,4
1,19,prepared meals,0
1,20,cream,3
1,13,canned meals beans,10
1,13,fresh vegetables,81
1,13,hot dogs bacon sausage,2
1,6,refrigerated pudding desserts,0
1,0,oils vinegars,0
1,7,asian foods,2
1,7,juice nectars,3
1,23,bread,1
1,8,fruit vegetable snacks,1
1,15,hot cereal pancake mixes,1
1,10,packaged seafood,0
1,11,energy granola bars,5
1,11,first aid,0
1,18,baking supplies decor,0
1,14,eye ear care,0
1,14,spirits,0
1,19,fresh vegetables,34
1,16,packaged cheese,15
1,0,doughs gelatins bake mixes,0
1,7,bulk grains rice dried goods,0
1,15,meat counter,1
1,10,baby accessories,0
1,22,trail mix snack mix,0
1,18,shave needs,0
1,14,white wines,0
1,21,specialty wines champagnes,0
1,21,trail mix snack mix,0
1,20,trail mix snack mix,0
1,13,frozen juice,0
1,0,granola,2
1,0,kitchen supplies,0
1,1,feminine care,0
1,7,ice cream ice,2
1,7,tofu meat alternatives,0
1,2,laundry,0
1,17,deodorants,0
1,17,ice cream ice,15
1,11,refrigerated,13
1,21,packaged seafood,0
1,20,poultry counter,1
1,12,eggs,7
1,12,tortillas flat bread,3
1,6,honeys syrups nectars,0
1,6,red wines,0
1,7,marinades meat preparation,0
1,23,lunch meat,0
1,2,breakfast bakery,1
1,2,food storage,0
1,11,canned jarred vegetables,3
1,9,bread,8
1,22,asian foods,0
1,18,milk,12
1,14,butter,10
1,21,lunch meat,2
1,1,honeys syrups nectars,0
1,7,soy lactosefree,7
1,17,other creams cheeses,3
1,17,packaged meat,0
1,11,candy chocolate,5
1,9,nuts seeds dried fruit,9
1,9,prepared soups salads,0
1,18,frozen appetizers sides,4
1,18,frozen produce,10
1,14,air fresheners candles,1
1,19,first aid,0
1,19,laundry,0
1,16,spices seasonings,5
1,16,tortillas flat bread,3
1,20,diapers wipes,0
1,0,cold flu allergy,0
1,0,frozen meat seafood,0
1,7,cocoa drink mixes,0
1,2,specialty cheeses,1
1,8,skin care,0
1,15,energy granola bars,13
1,10,fresh dips tapenades,8
1,17,cold flu allergy,0
1,22,breakfast bars pastries,0
1,22,cream,0
1,22,indian foods,0
1,18,eye ear care,1
1,19,refrigerated pudding desserts,0
1,21,popcorn jerky,0
1,5,frozen appetizers sides,0
1,5,more household,0
1,6,butter,2
1,0,other creams cheeses,0
1,1,vitamins supplements,0
1,7,food storage,1
1,10,breakfast bakery,6
1,10,canned meat seafood,1
1,10,fresh herbs,4
1,9,lunch meat,9
1,14,frozen appetizers sides,6
1,16,prepared meals,1
1,16,soup broth bouillon,7
1,20,spirits,0
1,6,water seltzer sparkling water,0
1,0,popcorn jerky,0
1,0,spices seasonings,1
1,8,more household,0
1,15,frozen meat seafood,1
1,9,hot cereal pancake mixes,3
1,22,nuts seeds dried fruit,0
1,18,cleaning products,1
1,16,latino foods,2
1,16,oral hygiene,0
1,21,beers coolers,0
1,21,canned meat seafood,1
1,13,facial care,0
1,5,body lotions soap,0
1,5,frozen vegan vegetarian,0
1,5,soup broth bouillon,0
1,12,crackers,5
1,6,lunch meat,0
1,0,frozen pizza,0
1,7,first aid,1
1,8,frozen juice,0
1,8,frozen meat seafood,0
1,15,fresh dips tapenades,4
1,10,frozen meat seafood,0
1,10,red wines,0
1,17,lunch meat,10
1,17,pasta sauce,6
1,11,plates bowls cups flatware,0
1,18,white wines,0
1,20,grains rice dried goods,0
1,6,canned fruit applesauce,0
1,1,coffee,0
1,23,milk,0
1,23,paper goods,1
1,8,asian foods,2
1,8,facial care,0
1,15,milk,13
1,15,spreads,9
1,10,dry pasta,3
1,10,more household,0
1,11,oils vinegars,2
1,11,spices seasonings,1
1,22,hot cereal pancake mixes,0
1,20,eye ear care,0
1,13,frozen pizza,0
1,5,lunch meat,0
1,12,red wines,0
1,6,bread,2
1,2,baking supplies decor,0
1,2,doughs gelatins bake mixes,0
1,2,soft drinks,0
1,8,missing,2
1,8,trash bags liners,0
1,9,latino foods,3
1,9,spirits,1
1,19,frozen breads doughs,0
1,19,frozen breakfast,3
1,6,eggs,1
1,0,baby food formula,0
1,1,specialty cheeses,0
1,7,hot dogs bacon sausage,2
1,2,soup broth bouillon,0
1,2,tofu meat alternatives,0
1,8,canned meals beans,4
1,8,preserved dips spreads,0
1,17,cream,7
1,17,frozen juice,0
1,11,nuts seeds dried fruit,4
1,11,yogurt,16
1,9,cereal,22
1,18,meat counter,0
1,18,muscles joints pain relief,0
1,16,baby food formula,3
1,16,breakfast bars pastries,0
1,21,cocoa drink mixes,0
1,21,deodorants,0
1,20,specialty cheeses,1
1,12,plates bowls cups flatware,0
1,1,packaged poultry,0
1,1,red wines,0
1,7,shave needs,0
1,7,tortillas flat bread,0
1,7,vitamins supplements,1
1,10,cream,11
1,17,candy chocolate,3
1,11,tea,4
1,22,frozen dessert,0
1,14,poultry counter,1
1,20,shave needs,0
1,6,spirits,0
1,1,fresh vegetables,4
1,2,cream,0
1,2,dry pasta,0
1,2,meat counter,0
1,2,spices seasonings,0
1,15,hot dogs bacon sausage,6
1,10,packaged cheese,14
1,9,cat food care,1
1,9,dry pasta,2
1,9,kosher foods,0
1,22,feminine care,0
1,14,body lotions soap,0
1,19,fresh dips tapenades,6
1,20,first aid,0
1,20,tofu meat alternatives,1
1,13,skin care,0
1,13,specialty wines champagnes,0
1,12,energy granola bars,7
1,12,frozen meat seafood,0
1,6,yogurt,0
1,1,fresh pasta,0
1,1,frozen dessert,0
1,1,kosher foods,0
1,1,protein meal replacements,0
1,1,soap,0
1,23,asian foods,0
1,2,frozen meals,0
1,8,vitamins supplements,2
1,10,beauty,0
1,10,bulk grains rice dried goods,0
1,10,dish detergents,1
1,22,canned fruit applesauce,1
1,19,digestion,1
1,21,fresh fruits,27
1,20,days_since_prior_order,326
1,20,packaged vegetables fruits,20
1,20,tea,2
1,13,beers coolers,0
1,5,cream,0
1,12,nuts seeds dried fruit,2
1,12,soy lactosefree,7
1,6,kitchen supplies,0
1,7,indian foods,0
1,7,seafood counter,0
1,2,milk,0
1,15,cocoa drink mixes,2
1,10,beers coolers,1
1,17,kitchen supplies,0
1,11,frozen produce,6
1,21,canned fruit applesauce,1
1,12,breakfast bakery,2
1,1,cleaning products,0
1,1,prepared soups salads,0
1,8,diapers wipes,0
1,8,fresh vegetables,43
1,8,granola,1
1,8,refrigerated,12
1,15,packaged poultry,2
1,17,beauty,0
1,9,packaged seafood,0
1,9,seafood counter,1
1,14,hair care,0
1,14,water seltzer sparkling water,26
1,16,crackers,18
1,21,doughs gelatins bake mixes,0
1,20,baby bath body care,0
1,0,milk,1
1,23,canned meals beans,0
1,23,other,0
1,2,butter,0
1,2,canned jarred vegetables,0
1,10,hair care,0
1,10,soy lactosefree,8
1,17,butter,1
1,9,kitchen supplies,0
1,14,other,2
1,14,packaged poultry,3
1,21,eggs,1
1,21,other,0
1,13,oils vinegars,2
1,7,salad dressing toppings,2
1,23,bulk dried fruits vegetables,0
1,2,beauty,0
1,2,oral hygiene,0
1,17,baby accessories,0
1,17,nuts seeds dried fruit,7
1,11,eye ear care,0
1,9,fruit vegetable snacks,5
1,22,cookies cakes,0
1,22,granola,0
1,22,packaged seafood,0
1,18,fresh herbs,5
1,21,baby bath body care,0
1,12,tea,0
1,6,protein meal replacements,0
1,0,paper goods,1
1,1,pickled goods olives,2
1,7,deodorants,0
1,2,energy sports drinks,0
1,10,hot dogs bacon sausage,2
1,22,bulk grains rice dried goods,0
1,22,cereal,0
1,5,marinades meat preparation,0
1,5,vitamins supplements,0
1,6,canned meat seafood,0
1,6,ice cream ice,3
1,0,more household,0
1,7,spices seasonings,0
1,2,instant foods,0
1,15,oral hygiene,2
1,17,trail mix snack mix,1
1,11,energy sports drinks,1
1,9,skin care,0
1,18,soap,2
1,14,kitchen supplies,0
1,14,preserved dips spreads,5
1,13,canned jarred vegetables,14
1,13,frozen breads doughs,2
1,5,bread,0
1,5,ice cream ice,0
1,0,soap,0
1,10,preserved dips spreads,2
1,17,chips pretzels,15
1,17,poultry counter,0
1,9,buns rolls,2
1,9,spreads,6
1,18,feminine care,0
1,14,ice cream ice,8
1,19,deodorants,0
1,21,breakfast bars pastries,0
1,21,indian foods,0
1,13,packaged cheese,12
1,23,prepared meals,1
1,8,oils vinegars,6
1,8,specialty cheeses,0
1,18,trash bags liners,2
1,19,trail mix snack mix,0
1,16,diapers wipes,1
1,16,eggs,10
1,16,feminine care,2
1,16,fruit vegetable snacks,5
1,5,asian foods,0
1,5,spirits,0
1,0,eye ear care,0
1,0,marinades meat preparation,0
1,7,facial care,0
1,7,fruit vegetable snacks,1
1,2,energy granola bars,0
1,15,packaged seafood,0
1,11,bulk grains rice dried goods,0
1,11,doughs gelatins bake mixes,0
1,9,pickled goods olives,1
1,22,marinades meat preparation,0
1,19,honeys syrups nectars,0
1,19,marinades meat preparation,0
1,16,packaged meat,1
1,20,baby food formula,0
1,20,crackers,12
1,6,frozen breakfast,1
1,0,frozen vegan vegetarian,0
1,1,bakery desserts,0
1,1,packaged vegetables fruits,6
1,1,specialty wines champagnes,0
1,8,breakfast bars pastries,1
1,10,frozen pizza,5
1,17,breakfast bakery,5
1,22,diapers wipes,0
1,18,candy chocolate,2
1,13,crackers,5
1,12,other creams cheeses,1
1,12,popcorn jerky,4
1,0,fresh pasta,0
1,0,tea,0
1,8,days_since_prior_order,566
1,8,cookies cakes,3
1,10,yogurt,24
1,17,cookies cakes,2
1,17,muscles joints pain relief,0
1,11,fruit vegetable snacks,2
1,11,packaged cheese,14
1,11,soup broth bouillon,6
1,22,dish detergents,0
1,22,missing,0
1,13,hot cereal pancake mixes,0
1,13,other,1
1,12,honeys syrups nectars,0
1,1,bread,0
1,7,frozen produce,5
1,7,specialty wines champagnes,0
1,23,frozen appetizers sides,0
1,2,bulk grains rice dried goods,0
1,8,frozen appetizers sides,7
1,10,nuts seeds dried fruit,10
1,9,soap,1
1,22,laundry,0
1,19,specialty wines champagnes,0
1,16,fresh pasta,0
1,16,juice nectars,4
1,21,spreads,3
1,5,cereal,0
1,12,feminine care,0
1,6,laundry,0
1,1,deodorants,0
1,1,poultry counter,0
1,7,oral hygiene,0
1,23,marinades meat preparation,0
1,8,lunch meat,3
1,17,cleaning products,0
1,17,preserved dips spreads,2
1,22,cleaning products,0
1,19,fresh herbs,2
1,19,soap,0
1,20,soft drinks,4
1,13,eggs,5
1,13,tortillas flat bread,2
1,5,other,0
1,5,paper goods,0
1,1,air fresheners candles,0
1,23,packaged vegetables fruits,0
1,2,fresh pasta,0
1,8,marinades meat preparation,0
1,15,packaged produce,7
1,17,frozen meals,4
1,17,frozen vegan vegetarian,3
1,11,other,1
1,9,breakfast bakery,4
1,22,oils vinegars,0
1,18,cocoa drink mixes,0
1,19,canned meat seafood,0
1,19,salad dressing toppings,5
1,16,cream,3
1,16,tea,2
1,21,bakery desserts,0
1,0,shave needs,0
1,1,tortillas flat bread,0
1,11,trash bags liners,0
1,22,seafood counter,0
1,18,packaged produce,4
1,21,soy lactosefree,9
1,12,canned fruit applesauce,1
1,12,frozen breads doughs,1
1,7,poultry counter,1
1,7,soap,1
1,7,water seltzer sparkling water,2
1,23,laundry,1
1,23,soy lactosefree,0
1,8,body lotions soap,0
1,15,skin care,0
1,10,white wines,0
1,17,cat food care,0
1,11,frozen meals,1
1,22,coffee,0
1,18,ice cream ice,3
1,19,white wines,0
1,20,canned meals beans,1
1,20,cat food care,0
1,20,deodorants,0
1,20,frozen breakfast,3
1,13,feminine care,0
1,12,fresh herbs,10
1,23,hair care,2
1,15,packaged meat,1
1,15,pasta sauce,4
1,10,body lotions soap,2
1,21,coffee,0
1,21,tortillas flat bread,2
1,12,baking ingredients,3
1,6,frozen vegan vegetarian,0
1,0,oral hygiene,0
1,1,lunch meat,2
1,7,diapers wipes,0
1,7,dog food care,0
1,17,dog food care,0
1,11,frozen pizza,5
1,9,tofu meat alternatives,4
1,18,canned fruit applesauce,0
1,14,oral hygiene,1
1,14,shave needs,0
1,19,ice cream toppings,0
1,19,oils vinegars,1
1,20,canned meat seafood,0
1,13,protein meal replacements,0
1,5,frozen juice,0
1,1,water seltzer sparkling water,0
1,8,beers coolers,0
1,8,kosher foods,0
1,8,packaged seafood,0
1,17,oral hygiene,0
1,9,ice cream ice,7
1,14,days_since_prior_order,1120
1,14,eggs,6
1,16,ice cream toppings,0
1,16,tofu meat alternatives,5
1,13,kitchen supplies,0
1,13,prepared soups salads,2
1,12,eye ear care,0
1,12,yogurt,17
1,0,packaged vegetables fruits,0
1,0,spirits,0
1,7,spreads,4
1,2,body lotions soap,0
1,15,packaged vegetables fruits,38
1,15,shave needs,0
1,10,buns rolls,1
1,10,grains rice dried goods,1
1,17,packaged produce,5
1,11,frozen dessert,2
1,9,specialty cheeses,0
1,22,baby accessories,0
1,14,laundry,0
1,19,frozen juice,0
1,16,seafood counter,1
1,20,hair care,0
1,5,baking supplies decor,0
1,0,frozen breakfast,0
1,1,dish detergents,0
1,1,pasta sauce,0
1,23,baby food formula,0
1,2,muscles joints pain relief,0
1,9,juice nectars,7
1,22,baby food formula,1
1,18,packaged cheese,9
1,18,prepared soups salads,0
1,19,yogurt,7
1,16,days_since_prior_order,1123
1,20,juice nectars,1
1,13,cream,3
1,0,diapers wipes,0
1,0,packaged poultry,0
1,1,packaged meat,0
1,23,energy sports drinks,0
1,23,honeys syrups nectars,0
1,8,energy sports drinks,3
1,8,other,0
1,15,diapers wipes,0
1,10,chips pretzels,11
1,11,coffee,4
1,21,packaged cheese,11
1,20,feminine care,0
1,5,air fresheners candles,0
1,5,frozen breads doughs,0
1,12,air fresheners candles,1
1,0,dry pasta,1
1,7,packaged meat,0
1,2,canned fruit applesauce,0
1,2,frozen pizza,0
1,10,fresh pasta,1
1,10,popcorn jerky,4
1,16,condiments,2
1,6,soup broth bouillon,2
1,0,frozen produce,0
1,1,diapers wipes,0
1,2,fresh vegetables,9
1,8,food storage,1
1,8,fresh pasta,0
1,8,ice cream ice,1
1,15,honeys syrups nectars,4
1,15,refrigerated pudding desserts,0
1,10,coffee,2
1,10,frozen juice,0
1,9,fresh fruits,66
1,9,frozen juice,0
1,9,laundry,2
1,16,fresh vegetables,66
1,13,breakfast bars pastries,2
1,13,condiments,2
1,13,food storage,4
1,5,milk,1
1,1,kitchen supplies,0
1,7,baby bath body care,0
1,7,canned meals beans,0
1,23,poultry counter,0
1,8,meat counter,1
1,10,spirits,0
1,11,crackers,6
1,11,packaged produce,9
1,9,days_since_prior_order,1141
1,22,kitchen supplies,0
1,16,other,0
1,21,specialty cheeses,0
1,20,food storage,0
1,13,fresh dips tapenades,2
1,5,baby accessories,0
1,5,energy sports drinks,0
1,12,cold flu allergy,0
1,12,more household,0
1,23,missing,0
1,2,baking ingredients,0
1,15,breakfast bakery,5
1,11,vitamins supplements,2
1,18,preserved dips spreads,2
1,14,cold flu allergy,0
1,0,crackers,0
1,0,energy sports drinks,0
1,0,soft drinks,0
1,10,spices seasonings,0
1,17,frozen dessert,1
1,17,mint gum,0
1,9,packaged meat,1
1,22,beauty,0
1,22,hot dogs bacon sausage,0
1,22,meat counter,0
1,22,soft drinks,0
1,14,packaged cheese,21
1,16,prepared soups salads,1
1,21,cold flu allergy,1
1,20,bakery desserts,0
1,5,hot dogs bacon sausage,1
1,12,packaged cheese,12
1,12,vitamins supplements,1
