day_of_week,hour_of_day,category,items_count
6,0,frozen produce,0
6,21,oral hygiene,0
6,21,soup broth bouillon,1
6,11,bread,6
6,11,facial care,0
6,11,fresh pasta,0
6,11,mint gum,0
6,8,bakery desserts,0
6,8,diapers wipes,0
6,22,baby bath body care,0
6,2,first aid,0
6,2,specialty wines champagnes,0
6,10,oral hygiene,3
6,6,white wines,0
6,4,baking ingredients,0
6,4,soy lactosefree,0
6,23,packaged poultry,1
6,1,paper goods,0
6,19,first aid,0
6,19,packaged vegetables fruits,17
6,16,instant foods,4
6,15,poultry counter,1
6,9,baking supplies decor,0
6,9,canned fruit applesauce,1
6,9,hair care,1
6,20,cookies cakes,0
6,20,honeys syrups nectars,2
6,20,popcorn jerky,0
6,5,air fresheners candles,0
6,5,canned jarred vegetables,0
6,11,poultry counter,1
6,2,fresh dips tapenades,1
6,6,cleaning products,0
6,1,beauty,0
6,19,plates bowls cups flatware,0
6,16,protein meal replacements,3
6,15,other creams cheeses,8
6,18,breakfast bakery,4
6,9,buns rolls,2
6,5,shave needs,0
6,8,asian foods,2
6,10,milk,11
6,10,spirits,1
6,6,asian foods,0
6,4,kosher foods,0
6,0,dry pasta,0
6,19,canned meals beans,3
6,19,paper goods,2
6,19,spirits,0
6,17,body lotions soap,3
6,16,cream,7
6,15,buns rolls,5
6,15,kosher foods,0
6,15,prepared meals,1
6,18,fresh pasta,1
6,9,packaged vegetables fruits,26
6,9,tortillas flat bread,4
6,20,butter,3
6,20,granola,2
6,11,latino foods,1
6,13,candy chocolate,5
6,13,cocoa drink mixes,0
6,8,spirits,0
6,22,packaged vegetables fruits,11
6,10,packaged produce,6
6,4,hot cereal pancake mixes,0
6,1,frozen appetizers sides,0
6,17,eggs,5
6,15,frozen vegan vegetarian,2
6,18,protein meal replacements,2
6,18,spreads,4
6,9,eye ear care,0
6,9,yogurt,34
6,20,crackers,1
6,5,oils vinegars,0
6,5,paper goods,0
6,10,energy sports drinks,1
6,6,dish detergents,0
6,6,ice cream toppings,0
6,0,food storage,0
6,0,trail mix snack mix,0
6,1,packaged produce,3
6,19,cream,1
6,17,skin care,0
6,16,frozen breads doughs,0
6,18,doughs gelatins bake mixes,3
6,9,granola,4
6,9,spirits,0
6,14,bulk dried fruits vegetables,0
6,12,other,0
6,11,prepared meals,1
6,22,hot dogs bacon sausage,0
6,22,prepared soups salads,0
6,2,cat food care,0
6,2,packaged vegetables fruits,0
6,23,frozen appetizers sides,0
6,0,specialty wines champagnes,0
6,0,tea,0
6,17,soap,1
6,16,seafood counter,0
6,20,air fresheners candles,0
6,20,energy granola bars,1
6,14,frozen vegan vegetarian,2
6,14,indian foods,0
6,12,breakfast bakery,2
6,13,condiments,12
6,10,tea,0
6,19,chips pretzels,4
6,19,frozen produce,6
6,19,spices seasonings,2
6,19,yogurt,9
6,16,meat counter,1
6,15,fresh pasta,0
6,15,lunch meat,7
6,21,frozen appetizers sides,0
6,12,instant foods,4
6,11,frozen meals,6
6,13,food storage,4
6,22,bulk grains rice dried goods,0
6,2,food storage,0
6,6,preserved dips spreads,0
6,6,skin care,0
6,7,spirits,0
6,23,spreads,1
6,0,hot cereal pancake mixes,1
6,19,packaged produce,1
6,16,grains rice dried goods,4
6,15,popcorn jerky,1
6,9,bread,6
6,21,pickled goods olives,0
6,14,canned meat seafood,4
6,11,spreads,6
6,4,ice cream ice,0
6,0,cream,1
6,17,packaged produce,3
6,16,dish detergents,1
6,16,honeys syrups nectars,1
6,5,cereal,0
6,5,refrigerated,0
6,13,fresh dips tapenades,5
6,7,spices seasonings,0
6,23,prepared meals,2
6,1,dog food care,0
6,1,fresh fruits,1
6,19,buns rolls,0
6,19,coffee,2
6,19,instant foods,1
6,17,juice nectars,3
6,17,spreads,3
6,16,refrigerated,9
6,15,hot dogs bacon sausage,7
6,21,trail mix snack mix,0
6,14,kosher foods,0
6,5,feminine care,0
6,5,lunch meat,3
6,13,frozen pizza,4
6,13,shave needs,0
6,13,specialty wines champagnes,0
6,8,cold flu allergy,1
6,22,preserved dips spreads,1
6,10,prepared soups salads,1
6,6,salad dressing toppings,0
6,7,other,0
6,23,asian foods,0
6,17,hair care,1
6,16,specialty wines champagnes,0
6,21,days_since_prior_order,259
6,21,frozen breakfast,1
6,20,first aid,0
6,20,kitchen supplies,0
6,14,fresh herbs,12
6,12,digestion,0
6,5,cat food care,0
6,5,spirits,0
6,11,ice cream toppings,1
6,8,frozen vegan vegetarian,1
6,6,deodorants,0
6,19,diapers wipes,0
6,17,soft drinks,5
6,16,condiments,1
6,16,fresh vegetables,74
6,15,facial care,0
6,5,baby accessories,0
6,13,bulk grains rice dried goods,1
6,13,canned jarred vegetables,7
6,22,honeys syrups nectars,0
6,7,deodorants,0
6,4,feminine care,0
6,23,eggs,1
6,0,beauty,0
6,15,candy chocolate,2
6,15,muscles joints pain relief,0
6,18,facial care,1
6,9,bakery desserts,1
6,21,crackers,1
6,14,granola,2
6,14,trail mix snack mix,0
6,12,crackers,11
6,5,beauty,0
6,5,frozen vegan vegetarian,0
6,11,chips pretzels,13
6,13,white wines,0
6,2,spices seasonings,0
6,7,latino foods,1
6,4,baby accessories,0
6,4,cereal,0
6,4,indian foods,0
6,1,white wines,0
6,19,cleaning products,2
6,19,packaged cheese,9
6,18,laundry,0
6,9,frozen produce,10
6,21,breakfast bakery,1
6,20,frozen dessert,0
6,20,prepared soups salads,0
6,12,hot cereal pancake mixes,1
6,12,kosher foods,0
6,12,refrigerated pudding desserts,1
6,5,indian foods,0
6,22,canned fruit applesauce,1
6,22,fruit vegetable snacks,1
6,2,baby accessories,0
6,6,dry pasta,1
6,6,packaged poultry,0
6,6,soap,2
6,6,soft drinks,0
6,23,first aid,0
6,1,spreads,0
6,19,hot cereal pancake mixes,4
6,16,eye ear care,0
6,18,canned meat seafood,2
6,18,packaged cheese,8
6,18,pasta sauce,5
6,9,specialty cheeses,2
6,21,fruit vegetable snacks,0
6,5,popcorn jerky,0
6,22,soap,0
6,23,frozen pizza,0
6,1,trash bags liners,0
6,16,oils vinegars,5
6,15,baby bath body care,0
6,18,frozen pizza,3
6,20,cleaning products,0
6,12,chips pretzels,17
6,12,oral hygiene,0
6,11,oils vinegars,10
6,13,specialty cheeses,2
6,8,canned meals beans,5
6,22,frozen breads doughs,0
6,6,trail mix snack mix,0
6,19,mint gum,0
6,19,refrigerated pudding desserts,1
6,16,asian foods,1
6,18,dry pasta,9
6,9,dish detergents,2
6,21,other creams cheeses,0
6,20,preserved dips spreads,1
6,20,shave needs,0
6,12,frozen dessert,0
6,5,doughs gelatins bake mixes,0
6,5,fresh dips tapenades,2
6,11,canned meat seafood,2
6,8,specialty wines champagnes,0
6,22,grains rice dried goods,1
6,2,chips pretzels,2
6,0,dog food care,0
6,0,tofu meat alternatives,0
6,1,frozen breads doughs,0
6,17,fresh fruits,35
6,16,fresh herbs,7
6,15,kitchen supplies,0
6,20,frozen meat seafood,1
6,14,baking supplies decor,1
6,14,fresh fruits,98
6,5,skin care,0
6,11,red wines,3
6,13,prepared meals,0
6,22,chips pretzels,1
6,22,fresh pasta,0
6,22,tea,1
6,6,fresh fruits,9
6,7,condiments,0
6,7,dish detergents,0
6,7,refrigerated,2
6,1,juice nectars,0
6,1,other,0
6,19,soap,1
6,16,frozen pizza,4
6,16,preserved dips spreads,2
6,9,white wines,0
6,20,salad dressing toppings,1
6,14,hot cereal pancake mixes,2
6,11,crackers,9
6,11,frozen breakfast,3
6,13,pickled goods olives,3
6,8,baking supplies decor,0
6,8,mint gum,0
6,10,air fresheners candles,0
6,10,frozen dessert,0
6,10,soup broth bouillon,5
6,6,canned fruit applesauce,0
6,6,lunch meat,0
6,6,popcorn jerky,0
6,4,diapers wipes,0
6,23,lunch meat,2
6,0,air fresheners candles,0
6,1,eggs,1
6,17,beers coolers,0
6,15,yogurt,21
6,18,dish detergents,3
6,9,frozen breakfast,5
6,9,shave needs,0
6,21,refrigerated,1
6,14,bulk grains rice dried goods,0
6,8,energy sports drinks,1
6,8,oils vinegars,2
6,2,fresh fruits,0
6,10,frozen meals,14
6,10,packaged vegetables fruits,20
6,4,doughs gelatins bake mixes,0
6,0,pasta sauce,0
6,1,bakery desserts,0
6,1,hot cereal pancake mixes,0
6,1,oils vinegars,1
6,17,deodorants,1
6,16,hair care,3
6,15,frozen appetizers sides,8
6,9,tea,0
6,21,nuts seeds dried fruit,3
6,20,spices seasonings,0
6,11,digestion,1
6,8,spreads,3
6,22,soft drinks,0
6,10,pickled goods olives,2
6,6,bulk dried fruits vegetables,0
6,4,canned meals beans,0
6,19,digestion,0
6,15,diapers wipes,0
6,9,digestion,0
6,8,juice nectars,4
6,22,baking ingredients,0
6,2,oils vinegars,0
6,7,honeys syrups nectars,0
6,7,lunch meat,1
6,19,canned meat seafood,0
6,16,feminine care,3
6,15,air fresheners candles,0
6,18,baking supplies decor,0
6,18,frozen breads doughs,1
6,21,hair care,0
6,20,cold flu allergy,1
6,20,prepared meals,1
6,5,packaged poultry,0
6,11,frozen juice,0
6,13,cat food care,1
6,2,frozen appetizers sides,0
6,7,specialty cheeses,0
6,23,ice cream toppings,0
6,1,laundry,1
6,1,mint gum,0
6,17,cereal,7
6,17,frozen pizza,5
6,17,latino foods,0
6,16,vitamins supplements,1
6,15,ice cream ice,16
6,21,cookies cakes,2
6,14,milk,18
6,12,cookies cakes,5
6,12,doughs gelatins bake mixes,6
6,11,first aid,0
6,22,packaged poultry,1
6,2,fruit vegetable snacks,0
6,2,lunch meat,0
6,2,soup broth bouillon,0
6,6,laundry,1
6,4,beers coolers,0
6,4,bread,0
6,15,condiments,8
6,18,dog food care,0
6,9,beers coolers,0
6,9,bulk grains rice dried goods,0
6,9,plates bowls cups flatware,1
6,9,soy lactosefree,11
6,12,kitchen supplies,0
6,11,seafood counter,0
6,13,buns rolls,6
6,8,poultry counter,1
6,2,skin care,0
6,4,frozen pizza,0
6,0,spices seasonings,0
6,17,condiments,3
6,16,buns rolls,6
6,16,packaged produce,4
6,9,diapers wipes,0
6,9,refrigerated pudding desserts,1
6,12,pickled goods olives,1
6,5,specialty cheeses,0
6,13,kosher foods,1
6,22,cocoa drink mixes,0
6,6,canned meat seafood,0
6,7,frozen juice,0
6,7,fruit vegetable snacks,0
6,23,tortillas flat bread,0
6,0,deodorants,0
6,0,hot dogs bacon sausage,2
6,1,fresh vegetables,2
6,1,grains rice dried goods,0
6,17,coffee,1
6,18,energy sports drinks,1
6,18,specialty wines champagnes,0
6,9,packaged meat,0
6,20,packaged poultry,1
6,20,spreads,1
6,14,other creams cheeses,10
6,12,packaged poultry,3
6,11,instant foods,1
6,13,milk,19
6,22,prepared meals,2
6,2,ice cream toppings,0
6,10,baby food formula,3
6,10,salad dressing toppings,2
6,7,dog food care,0
6,4,cream,0
6,4,seafood counter,0
6,23,preserved dips spreads,0
6,1,air fresheners candles,0
6,1,soft drinks,1
6,17,seafood counter,0
6,16,canned fruit applesauce,0
6,15,cold flu allergy,0
6,15,frozen meat seafood,2
6,15,preserved dips spreads,1
6,18,vitamins supplements,1
6,21,hot cereal pancake mixes,0
6,11,frozen dessert,0
6,13,canned meals beans,15
6,13,spices seasonings,12
6,8,ice cream ice,8
6,22,energy granola bars,0
6,2,instant foods,0
6,2,soap,0
6,10,baking supplies decor,0
6,6,indian foods,0
6,7,facial care,0
6,4,more household,0
6,23,condiments,0
6,23,dish detergents,0
6,0,feminine care,0
6,16,baby accessories,0
6,15,instant foods,3
6,15,packaged cheese,17
6,9,days_since_prior_order,701
6,9,food storage,2
6,9,frozen juice,0
6,21,vitamins supplements,0
6,21,white wines,0
6,5,kosher foods,0
6,8,chips pretzels,8
6,8,frozen pizza,2
6,22,soup broth bouillon,0
6,2,cold flu allergy,0
6,6,more household,0
6,6,plates bowls cups flatware,1
6,23,fresh herbs,0
6,17,kosher foods,0
6,18,skin care,0
6,20,frozen appetizers sides,2
6,20,spirits,0
6,12,prepared soups salads,1
6,12,trash bags liners,0
6,8,cat food care,3
6,10,frozen meat seafood,0
6,1,deodorants,0
6,1,trail mix snack mix,0
6,17,dry pasta,4
6,17,lunch meat,8
6,17,other creams cheeses,6
6,17,popcorn jerky,6
6,16,baking supplies decor,0
6,15,asian foods,3
6,15,frozen meals,4
6,18,baking ingredients,5
6,9,ice cream toppings,0
6,21,energy sports drinks,0
6,14,coffee,3
6,12,frozen breakfast,4
6,11,cream,4
6,11,plates bowls cups flatware,1
6,13,hot cereal pancake mixes,3
6,13,tofu meat alternatives,4
6,2,candy chocolate,0
6,2,trash bags liners,0
6,6,canned meals beans,0
6,4,specialty cheeses,0
6,23,digestion,0
6,23,indian foods,0
6,17,fresh dips tapenades,3
6,17,frozen meat seafood,0
6,17,prepared soups salads,5
6,16,frozen produce,10
6,16,other,3
6,16,packaged meat,0
6,18,deodorants,0
6,18,tofu meat alternatives,0
6,21,soap,0
6,14,meat counter,4
6,12,specialty cheeses,0
6,5,mint gum,0
6,11,frozen meat seafood,0
6,22,refrigerated,1
6,10,body lotions soap,1
6,7,tea,0
6,23,hair care,0
6,1,digestion,0
6,1,dry pasta,0
6,19,doughs gelatins bake mixes,1
6,17,marinades meat preparation,0
6,17,mint gum,0
6,17,soup broth bouillon,1
6,16,soap,3
6,15,cat food care,0
6,18,bulk grains rice dried goods,0
6,21,deodorants,0
6,12,beauty,0
6,5,frozen produce,1
6,8,buns rolls,1
6,2,prepared soups salads,0
6,10,skin care,2
6,6,baking ingredients,0
6,1,cleaning products,0
6,9,feminine care,1
6,9,popcorn jerky,2
6,8,baby bath body care,0
6,22,baby accessories,0
6,2,doughs gelatins bake mixes,0
6,2,popcorn jerky,0
6,10,hot cereal pancake mixes,4
6,6,cat food care,0
6,4,frozen meat seafood,0
6,0,frozen dessert,0
6,19,bread,2
6,16,days_since_prior_order,762
6,16,canned jarred vegetables,6
6,15,bread,13
6,15,nuts seeds dried fruit,8
6,20,eye ear care,1
6,5,yogurt,2
6,11,trash bags liners,0
6,8,days_since_prior_order,504
6,8,baking ingredients,8
6,8,popcorn jerky,3
6,8,red wines,0
6,22,kitchen supplies,0
6,22,pickled goods olives,1
6,6,candy chocolate,4
6,23,breakfast bakery,3
6,23,packaged produce,0
6,23,packaged seafood,0
6,1,red wines,2
6,19,lunch meat,12
6,17,frozen vegan vegetarian,1
6,16,oral hygiene,0
6,9,salad dressing toppings,2
6,20,baking supplies decor,0
6,20,refrigerated pudding desserts,0
6,5,fresh vegetables,0
6,6,shave needs,0
6,7,baby accessories,0
6,7,poultry counter,0
6,4,packaged vegetables fruits,0
6,23,ice cream ice,0
6,0,frozen breakfast,0
6,1,butter,0
6,19,kitchen supplies,0
6,19,milk,6
6,17,candy chocolate,2
6,16,lunch meat,2
6,15,doughs gelatins bake mixes,0
6,15,mint gum,0
6,21,specialty wines champagnes,0
6,20,breakfast bakery,2
6,14,white wines,0
6,12,baby food formula,0
6,8,indian foods,0
6,8,marinades meat preparation,2
6,2,more household,0
6,10,soap,2
6,6,bulk grains rice dried goods,0
6,7,instant foods,0
6,7,muscles joints pain relief,0
6,7,packaged vegetables fruits,2
6,7,tofu meat alternatives,0
6,23,coffee,0
6,23,energy granola bars,0
6,1,packaged poultry,0
6,20,pickled goods olives,0
6,14,soft drinks,7
6,12,lunch meat,4
6,5,vitamins supplements,0
6,13,hot dogs bacon sausage,7
6,22,food storage,0
6,2,frozen meals,1
6,10,bakery desserts,0
6,6,refrigerated pudding desserts,0
6,4,bulk grains rice dried goods,0
6,1,breakfast bars pastries,0
6,19,baby accessories,0
6,19,frozen juice,0
6,19,oral hygiene,0
6,19,red wines,1
6,19,tofu meat alternatives,0
6,17,canned jarred vegetables,2
6,16,fruit vegetable snacks,4
6,15,hair care,2
6,18,canned fruit applesauce,0
6,18,shave needs,0
6,9,bulk dried fruits vegetables,1
6,9,fresh herbs,3
6,9,soap,3
6,21,packaged poultry,3
6,14,baking ingredients,10
6,14,trash bags liners,1
6,12,packaged produce,5
6,5,trash bags liners,0
6,13,digestion,0
6,22,frozen pizza,3
6,2,dish detergents,0
6,2,frozen breakfast,1
6,2,juice nectars,0
6,2,plates bowls cups flatware,0
6,10,packaged poultry,2
6,7,air fresheners candles,0
6,23,doughs gelatins bake mixes,1
6,0,marinades meat preparation,0
6,0,prepared soups salads,0
6,18,fresh vegetables,58
6,18,oral hygiene,1
6,21,facial care,0
6,14,dry pasta,5
6,11,body lotions soap,1
6,11,lunch meat,6
6,11,specialty cheeses,4
6,13,juice nectars,6
6,13,packaged produce,7
6,22,juice nectars,0
6,7,cold flu allergy,0
6,7,frozen meat seafood,0
6,23,fresh fruits,2
6,0,lunch meat,1
6,19,crackers,4
6,17,eye ear care,0
6,16,butter,4
6,16,canned meals beans,7
6,12,canned meals beans,7
6,12,dry pasta,5
6,5,cleaning products,0
6,5,frozen breakfast,0
6,11,cold flu allergy,1
6,11,dry pasta,3
6,11,popcorn jerky,1
6,13,breakfast bars pastries,2
6,13,frozen dessert,0
6,8,seafood counter,0
6,10,frozen appetizers sides,5
6,7,soap,0
6,0,digestion,0
6,0,juice nectars,1
6,19,soy lactosefree,4
6,16,latino foods,2
6,9,cat food care,2
6,14,frozen juice,0
6,14,prepared meals,4
6,11,preserved dips spreads,3
6,8,condiments,1
6,10,bread,9
6,4,prepared meals,0
6,1,instant foods,0
6,19,facial care,1
6,18,frozen meat seafood,1
6,9,marinades meat preparation,0
6,14,fresh dips tapenades,6
6,12,spirits,0
6,5,candy chocolate,0
6,11,specialty wines champagnes,0
6,13,dish detergents,0
6,13,spirits,0
6,8,canned fruit applesauce,4
6,8,latino foods,0
6,8,refrigerated,3
6,8,specialty cheeses,1
6,2,eye ear care,0
6,6,oils vinegars,2
6,23,canned fruit applesauce,1
6,23,soy lactosefree,1
6,0,paper goods,2
6,0,refrigerated,1
6,1,bread,0
6,1,specialty wines champagnes,0
6,19,food storage,0
6,20,oils vinegars,1
6,14,baby food formula,12
6,14,packaged meat,1
6,14,soy lactosefree,13
6,12,fresh fruits,57
6,12,indian foods,0
6,12,spreads,2
6,5,ice cream toppings,0
6,5,protein meal replacements,0
6,5,spices seasonings,0
6,13,water seltzer sparkling water,21
6,2,beers coolers,0
6,2,refrigerated,0
6,10,juice nectars,6
6,1,food storage,0
6,1,frozen vegan vegetarian,0
6,19,butter,0
6,19,cold flu allergy,0
6,19,skin care,0
6,18,cookies cakes,0
6,9,preserved dips spreads,2
6,20,asian foods,0
6,20,feminine care,0
6,12,canned meat seafood,0
6,11,days_since_prior_order,1110
6,11,feminine care,0
6,13,packaged vegetables fruits,49
6,8,nuts seeds dried fruit,5
6,2,packaged seafood,0
6,10,eggs,6
6,4,kitchen supplies,0
6,4,meat counter,0
6,4,packaged cheese,0
6,0,frozen pizza,0
6,1,cat food care,0
6,15,body lotions soap,1
6,18,baby bath body care,0
6,18,instant foods,1
6,9,other creams cheeses,5
6,20,other creams cheeses,1
6,20,soup broth bouillon,1
6,14,buns rolls,5
6,13,packaged poultry,3
6,8,bread,5
6,2,coffee,0
6,6,frozen juice,0
6,4,days_since_prior_order,7
6,23,skin care,0
6,0,buns rolls,2
6,0,frozen juice,0
6,19,bulk dried fruits vegetables,0
6,19,feminine care,0
6,17,prepared meals,2
6,16,marinades meat preparation,3
6,15,pickled goods olives,2
6,21,dry pasta,4
6,20,specialty cheeses,0
6,14,water seltzer sparkling water,20
6,5,missing,0
6,13,doughs gelatins bake mixes,7
6,2,packaged meat,0
6,6,energy sports drinks,0
6,7,breakfast bakery,0
6,4,refrigerated,1
6,4,tortillas flat bread,0
6,23,baby bath body care,0
6,23,latino foods,1
6,17,ice cream ice,4
6,15,beauty,0
6,15,spices seasonings,6
6,18,bread,7
6,18,food storage,1
6,18,muscles joints pain relief,0
6,21,mint gum,0
6,20,packaged vegetables fruits,12
6,14,laundry,2
6,14,muscles joints pain relief,0
6,5,baking supplies decor,0
6,5,tea,1
6,8,facial care,2
6,8,preserved dips spreads,3
6,10,condiments,5
6,6,breakfast bakery,2
6,6,poultry counter,1
6,0,breakfast bakery,2
6,0,energy sports drinks,0
6,15,fresh vegetables,66
6,15,ice cream toppings,0
6,18,condiments,4
6,18,frozen vegan vegetarian,1
6,18,preserved dips spreads,3
6,9,cold flu allergy,1
6,9,kitchen supplies,0
6,20,bakery desserts,0
6,13,bread,16
6,13,eggs,14
6,13,hair care,1
6,13,meat counter,3
6,22,breakfast bars pastries,0
6,22,vitamins supplements,0
6,2,butter,0
6,6,diapers wipes,0
6,1,water seltzer sparkling water,0
6,15,paper goods,4
6,18,air fresheners candles,0
6,18,hair care,0
6,18,refrigerated,10
6,9,breakfast bakery,5
6,21,baby food formula,2
6,12,butter,6
6,12,food storage,0
6,13,soap,2
6,8,fresh pasta,0
6,7,frozen meals,4
6,23,days_since_prior_order,64
6,19,energy sports drinks,4
6,19,fresh vegetables,43
6,17,indian foods,0
6,16,cat food care,0
6,15,refrigerated pudding desserts,0
6,18,fruit vegetable snacks,1
6,21,other,0
6,20,poultry counter,4
6,14,cocoa drink mixes,0
6,12,breakfast bars pastries,2
6,12,laundry,1
6,5,fresh herbs,0
6,13,asian foods,8
6,13,muscles joints pain relief,1
6,2,cookies cakes,0
6,2,hair care,0
6,10,granola,0
6,10,prepared meals,0
6,6,fresh dips tapenades,1
6,4,pasta sauce,0
6,23,air fresheners candles,0
6,1,baking supplies decor,0
6,17,protein meal replacements,0
6,15,butter,5
6,15,packaged vegetables fruits,30
6,9,hot cereal pancake mixes,0
6,21,buns rolls,0
6,21,doughs gelatins bake mixes,4
6,20,packaged meat,0
6,12,bakery desserts,0
6,11,frozen vegan vegetarian,4
6,13,coffee,7
6,2,days_since_prior_order,6
6,2,cream,0
6,10,buns rolls,1
6,10,specialty cheeses,2
6,7,feminine care,0
6,4,packaged poultry,0
6,23,frozen juice,0
6,0,bulk grains rice dried goods,0
6,0,fresh fruits,6
6,1,frozen pizza,0
6,17,other,1
6,16,beauty,0
6,18,water seltzer sparkling water,14
6,21,fresh dips tapenades,2
6,21,fresh pasta,0
6,12,yogurt,16
6,5,poultry counter,0
6,5,seafood counter,0
6,13,days_since_prior_order,1062
6,8,beauty,1
6,22,seafood counter,0
6,6,mint gum,0
6,4,latino foods,0
6,16,cleaning products,0
6,9,dry pasta,3
6,21,eye ear care,0
6,20,white wines,0
6,12,ice cream ice,9
6,5,frozen appetizers sides,0
6,5,milk,1
6,11,baby food formula,6
6,22,asian foods,0
6,0,frozen meat seafood,0
6,0,soft drinks,1
6,1,diapers wipes,0
6,19,other,0
6,17,dish detergents,2
6,21,skin care,0
6,20,hot dogs bacon sausage,1
6,14,baby bath body care,0
